Hand:,RIGHT
,"r2c1-5-6-5,r1c1-5-7-5,r1c2-5-8-5,r2c2-5-8-4,r2c3-5-8-3,r2c4-5-8-2"
ID,Timestamp,isSubmitting,isCheckingCube,CubesInShape,CurrentDragging,CurrentPlacing
,49.46415,0,0,1,,
,49.46496,0,0,1,,
,49.46578,0,0,1,,
,49.46658,0,0,1,,
,49.46739,0,0,1,,
,49.4682,0,0,1,,
,49.46902,0,0,1,,
,49.46986,0,0,1,,
,49.47074,0,0,1,,
,49.47155,0,0,1,,
,49.47239,0,0,1,,
,49.47319,0,0,1,,
,49.474,0,0,1,,
,49.47483,0,0,1,,
,49.47565,0,0,1,,
,49.47646,0,0,1,,
,49.47727,0,0,1,,
,49.47808,0,0,1,,
,49.47915,0,0,1,,
,49.47998,0,0,1,,
,49.48079,0,0,1,,
,49.4818,0,0,1,,
,49.48283,0,0,1,,
,49.48364,0,0,1,,
,49.48445,0,0,1,,
,49.48565,0,0,1,,
,49.48647,0,0,1,,
,49.48728,0,0,1,,
,49.48809,0,0,1,,
,49.48891,0,0,1,,
,49.48972,0,0,1,,
,49.49085,0,0,1,,
,49.49166,0,0,1,,
,49.49252,0,0,1,,
,49.49347,0,0,1,,
,49.49429,0,0,1,,
,49.49516,0,0,1,,
,49.49602,0,0,1,,
,49.49684,0,0,1,,
,49.49765,0,0,1,,
,49.49847,0,0,1,,
,49.49967,0,0,1,,
,49.50058,0,0,1,,
,49.50164,0,0,1,,
,49.50248,0,0,1,,
,49.50334,0,0,1,,
,49.50439,0,0,1,,
,49.50522,0,0,1,,
,49.50604,0,0,1,,
,49.50685,0,0,1,,
,49.50794,0,0,1,,
,49.50877,0,0,1,,
,49.50958,0,0,1,,
,49.51061,0,0,1,,
,49.51142,0,0,1,,
,49.51223,0,0,1,,
,49.51305,0,0,1,,
,49.51405,0,0,1,,
,49.51488,0,0,1,,
,49.51569,0,0,1,,
,49.51669,0,0,1,,
,49.5175,0,0,1,,
,49.5184,0,0,1,,
,49.51939,0,0,1,,
,49.52023,0,0,1,,
,49.52139,0,0,1,,
,49.52227,0,0,1,,
,49.52341,0,0,1,,
,49.52435,0,0,1,,
,49.52516,0,0,1,,
,49.52598,0,0,1,,
,49.52704,0,0,1,,
,49.52787,0,0,1,,
,49.52869,0,0,1,,
,49.52953,0,0,1,,
,49.53036,0,0,1,,
,49.53116,0,0,1,,
,49.53232,0,0,1,,
,49.53314,0,0,1,,
,49.53397,0,0,1,,
,49.535,0,0,1,,
,49.53582,0,0,1,,
,49.53687,0,0,1,,
,49.53769,0,0,1,,
,49.53869,0,0,1,,
,49.53951,0,0,1,,
,49.54031,0,0,1,,
,49.54134,0,0,1,,
,49.54215,0,0,1,,
,49.54302,0,0,1,,
,49.54404,0,0,1,,
,49.54489,0,0,1,,
,49.54576,0,0,1,,
,49.54662,0,0,1,,
,49.54744,0,0,1,,
,49.54827,0,0,1,,
,49.54907,0,0,1,,
,49.54988,0,0,1,,
,49.55069,0,0,1,,
,49.55153,0,0,1,,
,49.55234,0,0,1,,
,49.55317,0,0,1,,
,49.55403,0,0,1,,
,49.55486,0,0,1,,
,49.55568,0,0,1,,
,49.55655,0,0,1,,
,49.55745,0,0,1,,
,49.55825,0,0,1,,
,49.55907,0,0,1,,
,49.55987,0,0,1,,
,49.56067,0,0,1,,
,49.56189,0,0,1,,
,49.56272,0,0,1,,
,49.56353,0,0,1,,
,49.56434,0,0,1,,
,49.56516,0,0,1,,
,49.56596,0,0,1,,
,49.56701,0,0,1,,
,49.56783,0,0,1,,
,49.56866,0,0,1,,
,49.57012,0,0,1,,
,49.57095,0,0,1,,
,49.57177,0,0,1,,
,49.57258,0,0,1,,
,49.57339,0,0,1,,
,49.5742,0,0,1,,
,49.575,0,0,1,,
,49.57582,0,0,1,,
,49.57668,0,0,1,,
,49.57748,0,0,1,,
,49.5783,0,0,1,,
,49.57919,0,0,1,,
,49.58,0,0,1,,
,49.58128,0,0,1,,
,49.5821,0,0,1,,
,49.58292,0,0,1,,
,49.58373,0,0,1,,
,49.58453,0,0,1,,
,49.58534,0,0,1,,
,49.58615,0,0,1,,
,49.58697,0,0,1,,
,49.58778,0,0,1,,
,49.58859,0,0,1,,
,49.58939,0,0,1,,
,49.59021,0,0,1,,
,49.59101,0,0,1,,
,49.59183,0,0,1,,
,49.59264,0,0,1,,
,49.59345,0,0,1,,
,49.59425,0,0,1,,
,49.59513,0,0,1,,
,49.59595,0,0,1,,
,49.59676,0,0,1,,
,49.59756,0,0,1,,
,49.59837,0,0,1,,
,49.59924,0,0,1,,
,49.60005,0,0,1,,
,49.60107,0,0,1,,
,49.60194,0,0,1,,
,49.60278,0,0,1,,
,49.60364,0,0,1,,
,49.6045,0,0,1,,
,49.60531,0,0,1,,
,49.60613,0,0,1,,
,49.60695,0,0,1,,
,49.60776,0,0,1,,
,49.60861,0,0,1,,
,49.60942,0,0,1,,
,49.61024,0,0,1,,
,49.61106,0,0,1,,
,49.61187,0,0,1,,
,49.6127,0,0,1,,
,49.61354,0,0,1,,
,49.61435,0,0,1,,
,49.61515,0,0,1,,
,49.61596,0,0,1,,
,49.61676,0,0,1,,
,49.61761,0,0,1,,
,49.61841,0,0,1,,
,49.61922,0,0,1,,
,49.62002,0,0,1,,
,49.62107,0,0,1,,
,49.62222,0,0,1,,
,49.62333,0,0,1,,
,49.62415,0,0,1,,
,49.62503,0,0,1,,
,49.62605,0,0,1,,
,49.62698,0,0,1,,
,49.62787,0,0,1,,
,49.62869,0,0,1,,
,49.62951,0,0,1,,
,49.63031,0,0,1,,
,49.63113,0,0,1,,
,49.63194,0,0,1,,
,49.63274,0,0,1,,
,49.63356,0,0,1,,
,49.63437,0,0,1,,
,49.63518,0,0,1,,
,49.63598,0,0,1,,
,49.63682,0,0,1,,
,49.63782,0,0,1,,
,49.63898,0,0,1,,
,49.63981,0,0,1,,
,49.64061,0,0,1,,
,49.64164,0,0,1,,
,49.64246,0,0,1,,
,49.64338,0,0,1,,
,49.6442,0,0,1,,
,49.64501,0,0,1,,
,49.64582,0,0,1,,
,49.64666,0,0,1,,
,49.64748,0,0,1,,
,49.64828,0,0,1,,
,49.64909,0,0,1,,
,49.65361,0,0,1,,
,49.65481,0,0,1,,
,49.65564,0,0,1,,
,49.65646,0,0,1,,
,49.65728,0,0,1,,
,49.65809,0,0,1,,
,49.65898,0,0,1,,
,49.66005,0,0,1,,
,49.66112,0,0,1,,
,49.66234,0,0,1,,
,49.66317,0,0,1,,
,49.66399,0,0,1,,
,49.66482,0,0,1,,
,49.66566,0,0,1,,
,49.66653,0,0,1,,
,49.66741,0,0,1,,
,49.66861,0,0,1,,
,49.66942,0,0,1,,
,49.67024,0,0,1,,
,49.67105,0,0,1,,
,49.67189,0,0,1,,
,49.6727,0,0,1,,
,49.67355,0,0,1,,
,49.67459,0,0,1,,
,49.67542,0,0,1,,
,49.67624,0,0,1,,
,49.67706,0,0,1,,
,49.67788,0,0,1,,
,49.67875,0,0,1,,
,49.67986,0,0,1,,
,49.68082,0,0,1,,
,49.68188,0,0,1,,
,49.6827,0,0,1,,
,49.68352,0,0,1,,
,49.68433,0,0,1,,
,49.68515,0,0,1,,
,49.68597,0,0,1,,
,49.68678,0,0,1,,
,49.68759,0,0,1,,
,49.6884,0,0,1,,
,49.68921,0,0,1,,
,49.69002,0,0,1,,
,49.69084,0,0,1,,
,49.69165,0,0,1,,
,49.69246,0,0,1,,
,49.69326,0,0,1,,
,49.69413,0,0,1,,
,49.69512,0,0,1,,
,49.69595,0,0,1,,
,49.69692,0,0,1,,
,49.69775,0,0,1,,
,49.69855,0,0,1,,
,49.69936,0,0,1,,
,49.70016,0,0,1,,
,49.70119,0,0,1,,
,49.702,0,0,1,,
,49.70282,0,0,1,,
,49.70362,0,0,1,,
,49.70442,0,0,1,,
,49.70523,0,0,1,,
,49.70603,0,0,1,,
,49.70688,0,0,1,,
,49.70782,0,0,1,,
,49.70872,0,0,1,,
,49.70956,0,0,1,,
,49.71041,0,0,1,,
,49.7113,0,0,1,,
,49.71227,0,0,1,,
,49.71311,0,0,1,,
,49.71396,0,0,1,,
,49.71478,0,0,1,,
,49.7156,0,0,1,,
,49.71641,0,0,1,,
,49.71723,0,0,1,,
,49.71806,0,0,1,,
,49.71886,0,0,1,,
,49.71967,0,0,1,,
,49.72047,0,0,1,,
,49.7215,0,0,1,,
,49.72231,0,0,1,,
,49.72316,0,0,1,,
,49.72396,0,0,1,,
,49.72478,0,0,1,,
,49.72559,0,0,1,,
,49.72639,0,0,1,,
,49.72721,0,0,1,,
,49.72803,0,0,1,,
,49.72885,0,0,1,,
,49.72966,0,0,1,,
,49.73047,0,0,1,,
,49.73129,0,0,1,,
,49.73209,0,0,1,,
,49.7329,0,0,1,,
,49.7337,0,0,1,,
,49.7345,0,0,1,,
,49.73531,0,0,1,,
,49.73612,0,0,1,,
,49.73692,0,0,1,,
,49.73777,0,0,1,,
,49.7388,0,0,1,,
,49.73969,0,0,1,,
,49.74051,0,0,1,,
,49.74152,0,0,1,,
,49.74239,0,0,1,,
,49.74332,0,0,1,,
,49.74414,0,0,1,,
,49.74496,0,0,1,,
,49.74577,0,0,1,,
,49.74661,0,0,1,,
,49.74751,0,0,1,,
,49.74832,0,0,1,,
,49.74921,0,0,1,,
,49.75003,0,0,1,,
,49.75089,0,0,1,,
,49.75187,0,0,1,,
,49.7527,0,0,1,,
,49.75356,0,0,1,,
,49.75437,0,0,1,,
,49.75518,0,0,1,,
,49.756,0,0,1,,
,49.75681,0,0,1,,
,49.75761,0,0,1,,
,49.75847,0,0,1,,
,49.75928,0,0,1,,
,49.7601,0,0,1,,
,49.76111,0,0,1,,
,49.76192,0,0,1,,
,49.76274,0,0,1,,
,49.76354,0,0,1,,
,49.76434,0,0,1,,
,49.76514,0,0,1,,
,49.76595,0,0,1,,
,49.76675,0,0,1,,
,49.76756,0,0,1,,
,49.76836,0,0,1,,
,49.76936,0,0,1,,
,49.77094,0,0,1,,
,49.77179,0,0,1,,
,49.77261,0,0,1,,
,49.77342,0,0,1,,
,49.77423,0,0,1,,
,49.77503,0,0,1,,
,49.77584,0,0,1,,
,49.7767,0,0,1,,
,49.7776,0,0,1,,
,49.77847,0,0,1,,
,49.77937,0,0,1,,
,49.78018,0,0,1,,
,49.78121,0,0,1,,
,49.78202,0,0,1,,
,49.78284,0,0,1,,
,49.78363,0,0,1,,
,49.78443,0,0,1,,
,49.78531,0,0,1,,
,49.78612,0,0,1,,
,49.78694,0,0,1,,
,49.78774,0,0,1,,
,49.78855,0,0,1,,
,49.78936,0,0,1,,
,49.79017,0,0,1,,
,49.79097,0,0,1,,
,49.79178,0,0,1,,
,49.79258,0,0,1,,
,49.79338,0,0,1,,
,49.79419,0,0,1,,
,49.79499,0,0,1,,
,49.7958,0,0,1,,
,49.7966,0,0,1,,
,49.7974,0,0,1,,
,49.79821,0,0,1,,
,49.79901,0,0,1,,
,49.79981,0,0,1,,
,49.80061,0,0,1,,
,49.80162,0,0,1,,
,49.80244,0,0,1,,
,49.80325,0,0,1,,
,49.80407,0,0,1,,
,49.80487,0,0,1,,
,49.80566,0,0,1,,
,49.80647,0,0,1,,
,49.80727,0,0,1,,
,49.80808,0,0,1,,
,49.80888,0,0,1,,
,49.80968,0,0,1,,
,49.8105,0,0,1,,
,49.8113,0,0,1,,
,49.81211,0,0,1,,
,49.81292,0,0,1,,
,49.81372,0,0,1,,
,49.81454,0,0,1,,
,49.81534,0,0,1,,
,49.81615,0,0,1,,
,49.81697,0,0,1,,
,49.81794,0,0,1,,
,49.81887,0,0,1,,
,49.81984,0,0,1,,
,49.82081,0,0,1,,
,49.82187,0,0,1,,
,49.82269,0,0,1,,
,49.82353,0,0,1,,
,49.82439,0,0,1,,
,49.82522,0,0,1,,
,49.82605,0,0,1,,
,49.82687,0,0,1,,
,49.82772,0,0,1,,
,49.82871,0,0,1,,
,49.82959,0,0,1,,
,49.83039,0,0,1,,
,49.8312,0,0,1,,
,49.83203,0,0,1,,
,49.83284,0,0,1,,
,49.83364,0,0,1,,
,49.83446,0,0,1,,
,49.83526,0,0,1,,
,49.83608,0,0,1,,
,49.8369,0,0,1,,
,49.83777,0,0,1,,
,49.83866,0,0,1,,
,49.83946,0,0,1,,
,49.84027,0,0,1,,
,49.84128,0,0,1,,
,49.84209,0,0,1,,
,49.84289,0,0,1,,
,49.84371,0,0,1,,
,49.84452,0,0,1,,
,49.84534,0,0,1,,
,49.84615,0,0,1,,
,49.84696,0,0,1,,
,49.84776,0,0,1,,
,49.84859,0,0,1,,
,49.84941,0,0,1,,
,49.85022,0,0,1,,
,49.85102,0,0,1,,
,49.85183,0,0,1,,
,49.85263,0,0,1,,
,49.85344,0,0,1,,
,49.85427,0,0,1,,
,49.85509,0,0,1,,
,49.85591,0,0,1,,
,49.85671,0,0,1,,
,49.85752,0,0,1,,
,49.85833,0,0,1,,
,49.85916,0,0,1,,
,49.85996,0,0,1,,
,49.86079,0,0,1,,
,49.86181,0,0,1,,
,49.86261,0,0,1,,
,49.86343,0,0,1,,
,49.86426,0,0,1,,
,49.8651,0,0,1,,
,49.86596,0,0,1,,
,49.86679,0,0,1,,
,49.8676,0,0,1,,
,49.86841,0,0,1,,
,49.86923,0,0,1,,
,49.87003,0,0,1,,
,49.87085,0,0,1,,
,49.87165,0,0,1,,
,49.87248,0,0,1,,
,49.87329,0,0,1,,
,49.87409,0,0,1,,
,49.8749,0,0,1,,
,49.87571,0,0,1,,
,49.87652,0,0,1,,
,49.87733,0,0,1,,
,49.87815,0,0,1,,
,49.87895,0,0,1,,
,49.87975,0,0,1,,
,49.88059,0,0,1,,
,49.8816,0,0,1,,
,49.88242,0,0,1,,
,49.88323,0,0,1,,
,49.88404,0,0,1,,
,49.88484,0,0,1,,
,49.88565,0,0,1,,
,49.88653,0,0,1,,
,49.88746,0,0,1,,
,49.88827,0,0,1,,
,49.88908,0,0,1,,
,49.88988,0,0,1,,
,49.8907,0,0,1,,
,49.89151,0,0,1,,
,49.89232,0,0,1,,
,49.89313,0,0,1,,
,49.89394,0,0,1,,
,49.89475,0,0,1,,
,49.89564,0,0,1,,
,49.89647,0,0,1,,
,49.89727,0,0,1,,
,49.89809,0,0,1,,
,49.8989,0,0,1,,
,49.89974,0,0,1,,
,49.90056,0,0,1,,
,49.90156,0,0,1,,
,49.90237,0,0,1,,
,49.90318,0,0,1,,
,49.904,0,0,1,,
,49.90485,0,0,1,,
,49.90566,0,0,1,,
,49.90646,0,0,1,,
,49.90726,0,0,1,,
,49.90809,0,0,1,,
,49.90893,0,0,1,,
,49.90974,0,0,1,,
,49.91057,0,0,1,,
,49.91142,0,0,1,,
,49.91223,0,0,1,,
,49.91304,0,0,1,,
,49.91389,0,0,1,,
,49.9147,0,0,1,,
,49.91551,0,0,1,,
,49.9163,0,0,1,,
,49.91711,0,0,1,,
,49.91795,0,0,1,,
,49.91877,0,0,1,,
,49.91958,0,0,1,,
,49.92038,0,0,1,,
,49.92137,0,0,1,,
,49.92221,0,0,1,,
,49.92306,0,0,1,,
,49.92387,0,0,1,,
,49.92468,0,0,1,,
,49.92548,0,0,1,,
,49.92628,0,0,1,,
,49.92715,0,0,1,,
,49.92795,0,0,1,,
,49.92879,0,0,1,,
,49.92961,0,0,1,,
,49.93042,0,0,1,,
,49.93122,0,0,1,,
,49.93207,0,0,1,,
,49.93288,0,0,1,,
,49.93369,0,0,1,,
,49.9345,0,0,1,,
,49.93529,0,0,1,,
,49.93611,0,0,1,,
,49.93692,0,0,1,,
,49.93773,0,0,1,,
,49.93853,0,0,1,,
,49.93934,0,0,1,,
,49.9402,0,0,1,,
,49.94125,0,0,1,,
,49.94209,0,0,1,,
,49.94297,0,0,1,,
,49.94403,0,0,1,,
,49.94485,0,0,1,,
,49.94568,0,0,1,,
,49.9465,0,0,1,,
,49.94734,0,0,1,,
,49.94818,0,0,1,,
,49.94899,0,0,1,,
,49.94981,0,0,1,,
,49.95087,0,0,1,,
,49.95168,0,0,1,,
,49.95249,0,0,1,,
,49.95332,0,0,1,,
,49.95439,0,0,1,,
,49.95521,0,0,1,,
,49.95606,0,0,1,,
,49.95688,0,0,1,,
,49.958,0,0,1,,
,49.95882,0,0,1,,
,49.95988,0,0,1,,
,49.9607,0,0,1,,
,49.96177,0,0,1,,
,49.96258,0,0,1,,
,49.96363,0,0,1,,
,49.96445,0,0,1,,
,49.96526,0,0,1,,
,49.96629,0,0,1,,
,49.9675,0,0,1,,
,49.96832,0,0,1,,
,49.96914,0,0,1,,
,49.96999,0,0,1,,
,49.97168,0,0,1,,
,49.9726,0,0,1,,
,49.97352,0,0,1,,
,49.97457,0,0,1,,
,49.97559,0,0,1,,
,49.97665,0,0,1,,
,49.97747,0,0,1,,
,49.9783,0,0,1,,
,49.9796,0,0,1,,
,49.98064,0,0,1,,
,49.98185,0,0,1,,
,49.98272,0,0,1,,
,49.98377,0,0,1,,
,49.98479,0,0,1,,
,49.98585,0,0,1,,
,49.98668,0,0,1,,
,49.98783,0,0,1,,
,49.98905,0,0,1,,
,49.98991,0,0,1,,
,49.99099,0,0,1,,
,49.99203,0,0,1,,
,49.99307,0,0,1,,
,49.99413,0,0,1,,
,49.99522,0,0,1,,
,49.99611,0,0,1,,
,50.00379,0,0,1,,
,50.00896,0,0,1,,
,50.01017,0,0,1,,
,50.01127,0,0,1,,
,50.01232,0,0,1,,
,50.01315,0,0,1,,
,50.0142,0,0,1,,
,50.01526,0,0,1,,
,50.01638,0,0,1,,
,50.01772,0,0,1,,
,50.01879,0,0,1,,
,50.01961,0,0,1,,
,50.02064,0,0,1,,
,50.02188,0,0,1,,
,50.02301,0,0,1,,
,50.02403,0,0,1,,
,50.02507,0,0,1,,
,50.02615,0,0,1,,
,50.02719,0,0,1,,
,50.02822,0,0,1,,
,50.02928,0,0,1,,
,50.03061,0,0,1,,
,50.03166,0,0,1,,
,50.03271,0,0,1,,
,50.03378,0,0,1,,
,50.03482,0,0,1,,
,50.03586,0,0,1,,
,50.03706,0,0,1,,
,50.03836,0,0,1,,
,50.03957,0,0,1,,
,50.04063,0,0,1,,
,50.04189,0,0,1,,
,50.04298,0,0,1,,
,50.04404,0,0,1,,
,50.04512,0,0,1,,
,50.04618,0,0,1,,
,50.04723,0,0,1,,
,50.04829,0,0,1,,
,50.04967,0,0,1,,
,50.05074,0,0,1,,
,50.05179,0,0,1,,
,50.05287,0,0,1,,
,50.05404,0,0,1,,
,50.05518,0,0,1,,
,50.05626,0,0,1,,
,50.05746,0,0,1,,
,50.05858,0,0,1,,
,50.05966,0,0,1,,
,50.06071,0,0,1,,
,50.06194,0,0,1,,
,50.06298,0,0,1,,
,50.06408,0,0,1,,
,50.06541,0,0,1,,
,50.06673,0,0,1,,
,50.06778,0,0,1,,
,50.06882,0,0,1,,
,50.06992,0,0,1,,
,50.07096,0,0,1,,
,50.07201,0,0,1,,
,50.07308,0,0,1,,
,50.07431,0,0,1,,
,50.07554,0,0,1,,
,50.07668,0,0,1,,
,50.07776,0,0,1,,
,50.07881,0,0,1,,
,50.07985,0,0,1,,
,50.08104,0,0,1,,
,50.08228,0,0,1,,
,50.08379,0,0,1,,
,50.08572,0,0,1,,
,50.08699,0,0,1,,
,50.0881,0,0,1,,
,50.08935,0,0,1,,
,50.09069,0,0,1,,
,50.09175,0,0,1,,
,50.0928,0,0,1,,
,50.09384,0,0,1,,
,50.09487,0,0,1,,
,50.096,0,0,1,,
,50.09704,0,0,1,,
,50.09807,0,0,1,,
,50.09912,0,0,1,,
,50.10019,0,0,1,,
,50.1017,0,0,1,,
,50.10284,0,0,1,,
,50.1041,0,0,1,,
,50.10492,0,0,1,,
,50.10596,0,0,1,,
,50.107,0,0,1,,
,50.10804,0,0,1,,
,50.10907,0,0,1,,
,50.11013,0,0,1,,
,50.11118,0,0,1,,
,50.11221,0,0,1,,
,50.11328,0,0,1,,
,50.11455,0,0,1,,
,50.1156,0,0,1,,
,50.11666,0,0,1,,
,50.11771,0,0,1,,
,50.11882,0,0,1,,
,50.12008,0,0,1,,
,50.1217,0,0,1,,
,50.12278,0,0,1,,
,50.12383,0,0,1,,
,50.12484,0,0,1,,
,50.12589,0,0,1,,
,50.12671,0,0,1,,
,50.12781,0,0,1,,
,50.12886,0,0,1,,
,50.12991,0,0,1,,
,50.13095,0,0,1,,
,50.132,0,0,1,,
,50.13305,0,0,1,,
,50.13409,0,0,1,,
,50.13517,0,0,1,,
,50.13623,0,0,1,,
,50.13728,0,0,1,,
,50.13875,0,0,1,,
,50.13979,0,0,1,,
,50.14082,0,0,1,,
,50.14204,0,0,1,,
,50.14307,0,0,1,,
,50.14416,0,0,1,,
,50.14521,0,0,1,,
,50.14625,0,0,1,,
,50.14731,0,0,1,,
,50.14854,0,0,1,,
,50.14959,0,0,1,,
,50.15062,0,0,1,,
,50.15166,0,0,1,,
,50.15271,0,0,1,,
,50.15374,0,0,1,,
,50.15479,0,0,1,,
,50.15585,0,0,1,,
,50.15688,0,0,1,,
,50.15792,0,0,1,,
,50.15897,0,0,1,,
,50.16001,0,0,1,,
,50.16121,0,0,1,,
,50.16224,0,0,1,,
,50.16331,0,0,1,,
,50.16453,0,0,1,,
,50.1658,0,0,1,,
,50.16766,0,0,1,,
,50.16849,0,0,1,,
,50.16959,0,0,1,,
,50.17063,0,0,1,,
,50.17238,0,0,1,,
,50.17358,0,0,1,,
,50.17469,0,0,1,,
,50.17574,0,0,1,,
,50.17686,0,0,1,,
,50.17789,0,0,1,,
,50.17896,0,0,1,,
,50.18,0,0,1,,
,50.18135,0,0,1,,
,50.18259,0,0,1,,
,50.18364,0,0,1,,
,50.18467,0,0,1,,
,50.1855,0,0,1,,
,50.18657,0,0,1,,
,50.18762,0,0,1,,
,50.18864,0,0,1,,
,50.18967,0,0,1,,
,50.1907,0,0,1,,
,50.1916,0,0,1,,
,50.19275,0,0,1,,
,50.19379,0,0,1,,
,50.19483,0,0,1,,
,50.19586,0,0,1,,
,50.19674,0,0,1,,
,50.19779,0,0,1,,
,50.19882,0,0,1,,
,50.19984,0,0,1,,
,50.20088,0,0,1,,
,50.20206,0,0,1,,
,50.20309,0,0,1,,
,50.20421,0,0,1,,
,50.20505,0,0,1,,
,50.20605,0,0,1,,
,50.20708,0,0,1,,
,50.2083,0,0,1,,
,50.20911,0,0,1,,
,50.21016,0,0,1,,
,50.21119,0,0,1,,
,50.21233,0,0,1,,
,50.21323,0,0,1,,
,50.21428,0,0,1,,
,50.2151,0,0,1,,
,50.216,0,0,1,,
,50.21702,0,0,1,,
,50.21806,0,0,1,,
,50.21911,0,0,1,,
,50.2201,0,0,1,,
,50.2217,0,0,1,,
,50.22283,0,0,1,,
,50.22368,0,0,1,,
,50.2247,0,0,1,,
,50.22551,0,0,1,,
,50.22658,0,0,1,,
,50.22739,0,0,1,,
,50.2282,0,0,1,,
,50.22903,0,0,1,,
,50.22985,0,0,1,,
,50.23064,0,0,1,,
,50.23165,0,0,1,,
,50.23245,0,0,1,,
,50.23326,0,0,1,,
,50.23408,0,0,1,,
,50.23515,0,0,1,,
,50.23596,0,0,1,,
,50.23676,0,0,1,,
,50.23757,0,0,1,,
,50.2386,0,0,1,,
,50.2394,0,0,1,,
,50.24022,0,0,1,,
,50.24123,0,0,1,,
,50.24204,0,0,1,,
,50.24284,0,0,1,,
,50.24363,0,0,1,,
,50.24452,0,0,1,,
,50.24532,0,0,1,,
,50.24613,0,0,1,,
,50.24718,0,0,1,,
,50.24799,0,0,1,,
,50.24879,0,0,1,,
,50.2496,0,0,1,,
,50.2504,0,0,1,,
,50.2512,0,0,1,,
,50.252,0,0,1,,
,50.25303,0,0,1,,
,50.25383,0,0,1,,
,50.25462,0,0,1,,
,50.25542,0,0,1,,
,50.25621,0,0,1,,
,50.257,0,0,1,,
,50.25786,0,0,1,,
,50.25872,0,0,1,,
,50.25954,0,0,1,,
,50.2606,0,0,1,,
,50.26171,0,0,1,,
,50.26259,0,0,1,,
,50.26347,0,0,1,,
,50.26427,0,0,1,,
,50.26507,0,0,1,,
,50.26587,0,0,1,,
,50.26666,0,0,1,,
,50.26747,0,0,1,,
,50.26827,0,0,1,,
,50.26929,0,0,1,,
,50.27012,0,0,1,,
,50.27121,0,0,1,,
,50.27216,0,0,1,,
,50.27296,0,0,1,,
,50.27378,0,0,1,,
,50.27458,0,0,1,,
,50.27537,0,0,1,,
,50.27626,0,0,1,,
,50.27726,0,0,1,,
,50.27807,0,0,1,,
,50.27888,0,0,1,,
,50.27999,0,0,1,,
,50.28079,0,0,1,,
,50.28202,0,0,1,,
,50.28286,0,0,1,,
,50.28366,0,0,1,,
,50.28471,0,0,1,,
,50.28576,0,0,1,,
,50.2868,0,0,1,,
,50.28761,0,0,1,,
,50.28841,0,0,1,,
,50.28922,0,0,1,,
,50.29023,0,0,1,,
,50.29103,0,0,1,,
,50.29188,0,0,1,,
,50.29294,0,0,1,,
,50.29396,0,0,1,,
,50.29477,0,0,1,,
,50.2956,0,0,1,,
,50.29662,0,0,1,,
,50.29742,0,0,1,,
,50.29822,0,0,1,,
,50.29924,0,0,1,,
,50.30007,0,0,1,,
,50.30138,0,0,1,,
,50.30299,0,0,1,,
,50.30402,0,0,1,,
,50.30505,0,0,1,,
,50.30586,0,0,1,,
,50.30669,0,0,1,,
,50.30778,0,0,1,,
,50.30902,0,0,1,,
,50.31,0,0,1,,
,50.3109,0,0,1,,
,50.31176,0,0,1,,
,50.31287,0,0,1,,
,50.31396,0,0,1,,
,50.31502,0,0,1,,
,50.31582,0,0,1,,
,50.31688,0,0,1,,
,50.31792,0,0,1,,
,50.31876,0,0,1,,
,50.31982,0,0,1,,
,50.32063,0,0,1,,
,50.32169,0,0,1,,
,50.32251,0,0,1,,
,50.32355,0,0,1,,
,50.32467,0,0,1,,
,50.3255,0,0,1,,
,50.32659,0,0,1,,
,50.3274,0,0,1,,
,50.3282,0,0,1,,
,50.32901,0,0,1,,
,50.33006,0,0,1,,
,50.3311,0,0,1,,
,50.3321,0,0,1,,
,50.33292,0,0,1,,
,50.33403,0,0,1,,
,50.33485,0,0,1,,
,50.33587,0,0,1,,
,50.33669,0,0,1,,
,50.33752,0,0,1,,
,50.33833,0,0,1,,
,50.33913,0,0,1,,
,50.34032,0,0,1,,
,50.34156,0,0,1,,
,50.34238,0,0,1,,
,50.34319,0,0,1,,
,50.34399,0,0,1,,
,50.3448,0,0,1,,
,50.34566,0,0,1,,
,50.3465,0,0,1,,
,50.3473,0,0,1,,
,50.3481,0,0,1,,
,50.34891,0,0,1,,
,50.34999,0,0,1,,
,50.3508,0,0,1,,
,50.3516,0,0,1,,
,50.35239,0,0,1,,
,50.35318,0,0,1,,
,50.35397,0,0,1,,
,50.35504,0,0,1,,
,50.35587,0,0,1,,
,50.35667,0,0,1,,
,50.35748,0,0,1,,
,50.35828,0,0,1,,
,50.35908,0,0,1,,
,50.35987,0,0,1,,
,50.36066,0,0,1,,
,50.36166,0,0,1,,
,50.36279,0,0,1,,
,50.3636,0,0,1,,
,50.36441,0,0,1,,
,50.36521,0,0,1,,
,50.36601,0,0,1,,
,50.36682,0,0,1,,
,50.36761,0,0,1,,
,50.36842,0,0,1,,
,50.3692,0,0,1,,
,50.37003,0,0,1,,
,50.37083,0,0,1,,
,50.3723,0,0,1,,
,50.37334,0,0,1,,
,50.3742,0,0,1,,
,50.37501,0,0,1,,
,50.37604,0,0,1,,
,50.37685,0,0,1,,
,50.37768,0,0,1,,
,50.37848,0,0,1,,
,50.37929,0,0,1,,
,50.38008,0,0,1,,
,50.38129,0,0,1,,
,50.38212,0,0,1,,
,50.38314,0,0,1,,
,50.38395,0,0,1,,
,50.38476,0,0,1,,
,50.38587,0,0,1,,
,50.38674,0,0,1,,
,50.38762,0,0,1,,
